"","X","WEIGHT","pid","orientation","CaseId","Trump","Biden","Exxon","Patagonia","Power","Sierra","Colgate","MSC","experiment","estimate","Estimate","political","candidate","organization","company","pol","sourceOrient"
"15755",15755,0.43383177,NA,"Pro-development",2196,1,0,1,0,0,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15756",15756,1.10833847,"Republican","Pro-development",2202,0,0,1,0,0,1,0,0,"POLADSMSC2S4",2,0,NA,NA,NA,NA,NA,NA
"15757",15757,0.29313928,NA,"Pro-environment",2205,1,0,1,1,1,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15758",15758,0.74087299,NA,"Pro-environment",2207,0,1,1,1,0,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15759",15759,0.59946801,"Republican","Pro-development",2208,1,0,1,0,0,1,0,0,"POLADSMSC2S4",4,1,NA,NA,NA,NA,NA,NA
"15760",15760,0.94224609,NA,"Pro-development",2211,NA,0,1,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15761",15761,0.4738782,"Democrat","Pro-environment",2214,1,1,0,0,0,0,1,0,"POLADSMSC2S4",2,0,NA,NA,NA,NA,NA,NA
"15762",15762,1.04128367,NA,"Pro-environment",2217,1,1,0,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15763",15763,0.86313369,"Republican","Pro-development",2221,0,1,0,0,1,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15764",15764,1.90974719,"Republican","Pro-environment",2223,0,0,0,1,0,1,0,0,"POLADSMSC2S4",4,1,NA,NA,NA,NA,NA,NA
"15765",15765,0.73448331,NA,"Pro-environment",2228,1,0,0,1,1,0,0,0,"POLADSMSC2S4",2,0,NA,NA,NA,NA,NA,NA
"15766",15766,0.77586506,NA,"Pro-development",2229,0,0,0,0,0,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15767",15767,0.58357463,NA,"Pro-environment",2230,0,1,0,0,1,0,0,0,"POLADSMSC2S4",3,0,NA,NA,NA,NA,NA,NA
"15768",15768,0.79145045,NA,"Pro-development",2231,NA,0,1,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15769",15769,0.10501095,"Republican","Pro-development",2240,1,0,1,1,0,0,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15770",15770,0.46123956,"Democrat","Pro-environment",2241,0,1,1,0,0,0,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15771",15771,0.35128155,"Republican","Pro-development",2242,NA,0,1,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15772",15772,2.22572734,"Republican","Pro-environment",2245,1,1,1,1,0,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15773",15773,1.1000497,NA,"Pro-environment",2249,1,0,0,0,0,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15774",15774,0.3444897,NA,"Pro-environment",2252,1,0,0,1,0,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15775",15775,1.83665512,"Republican","Pro-development",2255,1,1,0,0,1,0,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15776",15776,2.01448317,"Republican","Pro-development",2257,1,1,1,0,0,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15777",15777,0.66803867,"Democrat","Pro-environment",2258,0,0,0,0,1,0,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15778",15778,0.29499685,NA,"Pro-environment",2274,0,1,0,1,0,0,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15779",15779,2.20405469,NA,"Pro-environment",2275,0,1,0,0,1,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15780",15780,1.49119834,"Republican","Pro-development",2277,1,0,1,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15781",15781,2.43466384,NA,"Pro-development",2279,1,1,0,0,1,1,1,0,"POLADSMSC2S4",2,0,NA,NA,NA,NA,NA,NA
"15782",15782,0.44988992,"Democrat","Pro-environment",2285,1,1,1,1,0,1,1,0,"POLADSMSC2S4",2,0,NA,NA,NA,NA,NA,NA
"15783",15783,1.04005575,"Republican","Pro-environment",2287,0,0,1,0,0,1,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15784",15784,1.79556253,NA,"Pro-environment",2288,1,0,0,0,1,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15785",15785,0.85031298,NA,"Pro-environment",2289,0,0,0,0,1,0,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15786",15786,1.14074437,NA,"Pro-environment",2290,1,1,0,1,1,1,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15787",15787,0.7669456,NA,"Pro-development",2291,1,1,1,1,0,1,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15788",15788,1.50171444,"Republican","Pro-development",2296,0,1,0,1,0,0,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15789",15789,1.1141273,"Republican","Pro-environment",2303,1,0,0,0,1,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15790",15790,0.61927304,NA,"Pro-development",2309,1,0,0,1,1,0,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15791",15791,0.42620552,NA,"Pro-environment",2310,1,1,1,1,1,0,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15792",15792,0.40411541,"Republican","Pro-development",2318,1,0,0,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15793",15793,1.60146642,"Republican","Pro-environment",2323,0,1,1,0,1,0,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15794",15794,0.81189398,"Republican","Pro-development",2325,1,0,1,1,1,0,0,0,"POLADSMSC2S4",2,0,NA,NA,NA,NA,NA,NA
"15795",15795,0.71428882,"Republican","Pro-development",2332,1,1,0,0,0,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15796",15796,2.44081027,"Democrat","Pro-environment",2334,1,0,0,0,0,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15797",15797,0.47581072,"Republican","Pro-development",2335,1,0,1,1,1,0,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15798",15798,0.90839452,NA,"Pro-environment",2336,1,1,1,0,1,1,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15799",15799,0.34906875,"Republican","Pro-environment",2337,NA,0,1,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15800",15800,1.41949479,NA,"Pro-environment",2338,1,0,0,0,1,1,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15801",15801,0.75824952,"Republican","Pro-development",2340,1,1,0,1,1,1,0,0,"POLADSMSC2S4",3,0,NA,NA,NA,NA,NA,NA
"15802",15802,1.24726204,"Republican","Pro-environment",2343,1,0,1,1,0,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15803",15803,1.43239842,"Republican","Pro-development",2345,1,0,0,1,0,0,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15804",15804,0.67061776,"Republican","Pro-development",2346,1,0,0,0,0,1,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15805",15805,1.23498193,"Republican","Pro-environment",2349,1,1,1,1,1,0,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15806",15806,0.26724468,"Republican","Pro-environment",2350,0,0,1,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15807",15807,2.5764296,"Democrat","Pro-environment",2352,1,1,1,0,0,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15808",15808,0.71012938,"Republican","Pro-development",2360,1,0,0,0,1,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15809",15809,1.01421017,"Republican","Pro-development",2364,1,0,0,1,1,0,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15810",15810,1.51890171,"Republican","Pro-development",2366,0,0,0,1,0,1,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15811",15811,1.30939553,NA,"Pro-environment",2373,NA,0,1,1,0,1,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15812",15812,0.65425354,NA,"Pro-environment",2374,0,0,0,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15813",15813,0.29310123,"Republican","Pro-environment",2385,1,1,0,1,0,0,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15814",15814,0.26917109,"Republican","Pro-development",2386,1,0,1,1,0,1,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15815",15815,0.51111165,NA,"Pro-development",2387,1,1,0,1,0,0,1,0,"POLADSMSC2S4",4,1,NA,NA,NA,NA,NA,NA
"15816",15816,0.34171839,NA,"Pro-environment",2389,0,1,1,0,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15817",15817,2.26486584,NA,"Pro-environment",2391,1,1,1,1,0,0,1,0,"POLADSMSC2S4",2,0,NA,NA,NA,NA,NA,NA
"15818",15818,0.99730169,NA,"Pro-development",2394,1,0,1,1,0,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15819",15819,2.05667764,"Democrat","Pro-environment",2404,0,1,0,0,1,0,0,0,"POLADSMSC2S4",3,0,NA,NA,NA,NA,NA,NA
"15820",15820,0.4567135,"Republican","Pro-environment",2409,1,0,1,0,0,0,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15821",15821,0.52632774,NA,"Pro-environment",2416,1,1,1,0,0,1,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15822",15822,2.14851828,"Republican","Pro-environment",2418,1,1,1,1,0,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15823",15823,1.3658311,NA,"Pro-development",2424,0,0,0,0,0,0,0,0,"POLADSMSC2S4",2,0,NA,NA,NA,NA,NA,NA
"15824",15824,1.34922142,"Republican","Pro-environment",2428,1,0,1,1,1,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15825",15825,0.16992447,NA,"Pro-development",2440,0,1,0,1,0,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15826",15826,1.33237935,NA,"Pro-environment",2441,1,1,0,0,1,1,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15827",15827,0.36471596,NA,"Pro-development",2444,NA,0,1,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15828",15828,1.98914692,"Republican",NA,2445,0,0,0,1,1,0,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15829",15829,0.39907365,NA,"Pro-environment",2449,0,1,1,0,0,1,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15830",15830,1.1860414,NA,"Pro-environment",2458,1,0,0,0,1,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15831",15831,1.73285504,NA,"Pro-environment",2463,1,1,0,1,1,0,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15832",15832,0.34021304,NA,"Pro-environment",2469,1,1,1,1,1,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15833",15833,0.67136516,NA,"Pro-environment",2475,0,1,1,0,1,1,1,0,"POLADSMSC2S4",3,0,NA,NA,NA,NA,NA,NA
"15834",15834,0.98509788,"Republican","Pro-development",2477,0,0,1,0,1,1,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15835",15835,0.37844665,"Republican","Pro-environment",2480,1,1,1,1,1,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15836",15836,0.85811605,"Republican","Pro-development",2481,1,0,0,1,0,0,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15837",15837,0.37656819,"Republican","Pro-development",2482,0,0,1,0,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15838",15838,0.79916224,"Democrat","Pro-environment",2485,1,1,0,0,1,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15839",15839,0.21952451,"Republican","Pro-development",2487,1,0,1,0,0,0,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15840",15840,1.03847042,NA,"Pro-development",2488,0,0,0,1,1,0,0,0,"POLADSMSC2S4",3,0,NA,NA,NA,NA,NA,NA
"15841",15841,0.20745425,NA,"Pro-environment",2493,1,1,0,0,1,0,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15842",15842,0.07396678,NA,"Pro-environment",2501,0,0,1,1,0,0,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15843",15843,1.17343804,"Republican","Pro-development",2502,1,1,1,0,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15844",15844,0.45540625,"Democrat","Pro-environment",2503,1,1,0,1,1,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15845",15845,0.81877558,"Democrat","Pro-environment",2504,0,1,1,0,1,0,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15846",15846,0.34823964,NA,"Pro-environment",2505,0,1,1,1,0,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15847",15847,0.46649344,"Republican","Pro-environment",2508,0,1,1,1,0,0,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15848",15848,0.69358181,"Republican","Pro-environment",2524,NA,0,1,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15849",15849,0.33387933,"Republican",NA,2525,1,0,0,0,0,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15850",15850,0.24631225,NA,"Pro-development",2533,1,1,1,0,0,0,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15851",15851,1.29183108,"Republican","Pro-development",2536,1,1,0,1,0,0,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15852",15852,0.43888567,NA,"Pro-environment",2540,1,0,0,1,0,1,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15853",15853,2.4067128,NA,"Pro-environment",2544,0,0,0,1,1,1,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15854",15854,2.59491259,"Republican","Pro-development",2546,1,1,1,1,0,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15855",15855,0.99895314,NA,"Pro-development",2547,1,1,1,0,0,0,1,0,"POLADSMSC2S4",3,0,NA,NA,NA,NA,NA,NA
"15856",15856,0.12470724,"Democrat","Pro-environment",2550,0,1,0,0,1,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15857",15857,0.19084497,NA,"Pro-environment",2557,0,0,1,0,0,0,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15858",15858,0.37442864,NA,"Pro-environment",2561,0,0,0,1,1,0,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15859",15859,0.18886387,"Republican","Pro-environment",2563,1,0,0,0,1,0,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15860",15860,0.80279151,NA,"Pro-development",2566,0,0,0,0,1,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15861",15861,0.09857845,"Democrat","Pro-environment",2567,1,0,1,1,1,0,1,0,"POLADSMSC2S4",3,0,NA,NA,NA,NA,NA,NA
"15862",15862,0.93765343,NA,"Pro-environment",2569,1,0,0,1,1,0,0,0,"POLADSMSC2S4",2,0,NA,NA,NA,NA,NA,NA
"15863",15863,3.32979217,"Republican",NA,2571,NA,0,1,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15864",15864,0.46808915,"Republican","Pro-environment",2572,1,1,0,1,1,1,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15865",15865,0.2296907,NA,"Pro-environment",2575,1,0,1,1,1,1,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15866",15866,0.47810439,NA,"Pro-environment",2576,1,1,0,0,0,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15867",15867,0.55159916,NA,"Pro-environment",2580,1,0,1,1,0,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15868",15868,1.27060858,NA,"Pro-environment",2592,0,0,0,0,1,0,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15869",15869,0.49737343,"Republican","Pro-environment",2593,0,1,1,1,1,1,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15870",15870,0.83797983,"Republican","Pro-environment",2595,0,1,1,1,1,1,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15871",15871,0.2741852,NA,"Pro-environment",2599,0,0,1,0,1,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15872",15872,0.4083375,NA,"Pro-development",2601,1,0,0,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15873",15873,0.43257138,NA,"Pro-environment",2605,1,1,1,0,1,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15874",15874,6.07191546,NA,"Pro-development",2610,0,1,1,1,0,1,1,0,"POLADSMSC2S4",3,0,NA,NA,NA,NA,NA,NA
"15875",15875,1.31810629,NA,"Pro-environment",2614,NA,0,1,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15876",15876,1.22735519,"Republican","Pro-development",2615,1,1,1,1,1,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15877",15877,1.38483219,NA,"Pro-environment",2617,0,1,0,0,0,1,1,0,"POLADSMSC2S4",2,0,NA,NA,NA,NA,NA,NA
"15878",15878,0.22337824,NA,"Pro-environment",2620,NA,0,1,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15879",15879,2.52648682,"Republican","Pro-environment",2623,0,1,0,0,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15880",15880,0.70937147,"Democrat","Pro-environment",2626,1,0,0,1,1,1,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15881",15881,0.63942166,NA,"Pro-environment",2627,0,1,0,0,0,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15882",15882,0.32860112,NA,"Pro-environment",2630,1,1,0,0,0,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15883",15883,0.24123779,NA,"Pro-environment",2633,0,1,1,0,1,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15884",15884,1.61454802,"Democrat","Pro-environment",2638,0,1,1,0,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15885",15885,0.92240984,NA,"Pro-environment",2643,0,1,1,0,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15886",15886,0.60539452,"Republican","Pro-environment",2644,1,0,0,0,0,1,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15887",15887,1.65702652,"Democrat","Pro-environment",2645,1,0,0,1,1,1,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15888",15888,0.61209859,NA,"Pro-environment",2655,NA,0,1,1,0,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15889",15889,0.31600808,NA,"Pro-environment",2657,1,0,1,1,1,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15890",15890,0.35845782,NA,"Pro-environment",2661,1,0,0,0,0,0,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15891",15891,0.1569067,NA,"Pro-environment",2666,0,0,1,0,0,1,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15892",15892,0.26604947,NA,"Pro-environment",2667,0,1,0,1,0,1,1,0,"POLADSMSC2S4",5,1,NA,NA,NA,NA,NA,NA
"15893",15893,0.62201679,NA,"Pro-environment",2670,1,0,0,0,0,0,0,0,"POLADSMSC2S4",2,0,NA,NA,NA,NA,NA,NA
"15894",15894,0.5798251,NA,"Pro-environment",2674,1,1,0,1,0,0,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15895",15895,0.37890041,"Democrat","Pro-environment",2675,0,1,1,0,0,1,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15896",15896,0.517447,NA,"Pro-environment",2676,0,0,1,0,1,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15897",15897,0.83457321,"Republican","Pro-environment",2677,0,0,0,0,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15898",15898,0.13806937,NA,"Pro-development",2684,NA,0,1,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15899",15899,1.6606076,NA,"Pro-environment",2685,1,0,1,0,1,1,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15900",15900,0.36606152,"Democrat","Pro-environment",2688,0,1,0,0,0,0,0,0,"POLADSMSC2S4",2,0,NA,NA,NA,NA,NA,NA
"15901",15901,2.41381888,NA,"Pro-development",2695,NA,0,1,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15902",15902,2.34519487,NA,"Pro-development",2698,0,1,1,0,0,1,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15903",15903,1.81795129,NA,"Pro-environment",2704,0,0,1,0,0,0,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15904",15904,1.06835114,NA,"Pro-environment",2712,1,1,1,0,0,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15905",15905,0.38291852,"Republican","Pro-development",2718,1,1,0,0,0,0,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15906",15906,0.25178442,NA,"Pro-environment",2726,1,0,1,1,0,1,0,0,"POLADSMSC2S4",5,1,NA,NA,NA,NA,NA,NA
"15907",15907,0.53188541,NA,"Pro-development",2728,0,1,1,0,0,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15908",15908,0.40535881,NA,"Pro-environment",2730,1,0,1,0,0,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15909",15909,6.86170575,NA,"Pro-environment",2732,0,0,0,0,0,1,0,0,"POLADSMSC2S4",2,0,NA,NA,NA,NA,NA,NA
"15910",15910,0.47059783,NA,"Pro-environment",2734,0,1,1,1,1,1,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15911",15911,0.5958897,NA,"Pro-environment",2740,1,1,1,0,0,1,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15912",15912,1.63414224,NA,"Pro-environment",2741,0,0,1,1,0,1,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15913",15913,2.03749978,"Democrat","Pro-development",2743,0,0,0,0,1,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15914",15914,0.40306216,"Republican","Pro-environment",2753,0,1,0,0,0,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15915",15915,1.1249192,"Democrat","Pro-environment",2757,1,0,1,0,1,1,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15916",15916,0.58185646,NA,"Pro-development",2759,0,0,1,0,1,1,1,0,"POLADSMSC2S4",2,0,NA,NA,NA,NA,NA,NA
"15917",15917,0.89890547,NA,"Pro-environment",2762,0,1,1,0,0,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15918",15918,0.76949451,NA,"Pro-environment",2771,0,0,0,0,0,0,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15919",15919,0.36636677,"Republican","Pro-environment",2772,0,0,0,1,0,0,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15920",15920,1.23714778,"Republican","Pro-development",2784,0,0,1,0,1,1,1,0,"POLADSMSC2S4",2,0,NA,NA,NA,NA,NA,NA
"15921",15921,0.88517525,"Republican","Pro-development",2788,1,0,0,1,1,0,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15922",15922,0.20866223,"Republican","Pro-development",2791,1,1,1,0,0,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15923",15923,0.48156549,NA,"Pro-environment",2794,1,1,1,1,0,1,0,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15924",15924,0.77752748,"Democrat","Pro-environment",2796,0,0,1,0,0,1,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15925",15925,0.17888122,NA,"Pro-environment",2798,0,0,0,1,1,0,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15926",15926,1.2602697,"Republican",NA,2804,NA,0,1,1,1,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15927",15927,0.36290282,"Democrat","Pro-environment",2806,0,1,1,1,1,1,1,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15928",15928,1.37132206,NA,"Pro-environment",2818,1,1,0,0,0,0,0,1,"POLADSMSC2S4",NA,NA,NA,NA,NA,NA,NA,NA
"15929",15929,0.48548327,"Republican","Pro-development",2829,0,1,0,0,1,1,1,0,"POLADSMSC2S4",1,0,NA,NA,NA,NA,NA,NA
"15930",15930,0.65875011,NA,"Pro-environment",2831,1,1,0,0,0,0,1,0,"POLADSMSC2S4",2,0,NA,NA,NA,NA,NA,NA
"15931",15931,0.63466683,NA,"Pro-environment",2837,0,1,1,1,1,0,0,0,"POLADSMSC2S4",3,0,NA,NA,NA,NA,NA,NA
